#[Semimajor Axis] from 2 to 4(AU), [Absolute Magnitude] under 9.7(mag) (equivalent to diameters D > 50km, assuming a visual geometric albedo of 0.09)
#object		ω(°)	Ω(°)	i(°)	e	q(AU)	a(AU)	M(°)	n(°/d)	Q(AU)	P(yrs)	H(mag)
(796) Sarita	329.7	33.2	19.1	0.32	1.79	2.63	300.9	0.231	3.48	4.28	9.1
(798) Ruth	41.8	214.3	9.2	0.04	2.91	3.01	327.1	0.188	3.12	5.23	9.6
(8) Flora	285.4	110.9	5.9	0.16	1.86	2.20	253.0	0.302	2.55	3.27	6.5
(80) Sappho	139.4	218.7	8.7	0.20	1.84	2.30	174.3	0.283	2.76	3.48	8.0
(803) Picka	61.0	251.0	8.7	0.06	2.99	3.20	95.2	0.172	3.41	5.72	9.4
(804) Hispania	344.6	347.6	15.4	0.14	2.44	2.84	277.6	0.206	3.23	4.78	7.8
(81) Terpsichore	51.7	1.0	7.8	0.21	2.26	2.86	142.6	0.204	3.45	4.83	8.5
(814) Tauris	296.7	88.8	21.8	0.31	2.18	3.15	0.5	0.176	4.13	5.60	8.7
(818) Kapteynia	293.1	70.8	15.7	0.09	2.87	3.17	38.4	0.175	3.47	5.64	9.3
(82) Alkmene	111.4	25.5	2.8	0.22	2.16	2.76	321.0	0.214	3.37	4.60	8.4
(83) Beatrix	168.7	27.7	5.0	0.08	2.23	2.43	329.6	0.260	2.63	3.79	8.7
(830) Petropolitana	86.4	340.8	3.8	0.06	3.01	3.21	62.1	0.171	3.41	5.76	9.1
(834) Burnhamia	91.0	182.7	4.0	0.20	2.54	3.18	325.2	0.174	3.82	5.68	9.4
(84) Klio	14.9	327.6	9.3	0.24	1.81	2.36	196.2	0.271	2.92	3.63	9.3
(844) Leontina	351.0	348.8	8.8	0.07	2.99	3.21	213.7	0.172	3.43	5.75	9.6
(849) Ara	63.3	228.4	19.5	0.20	2.52	3.15	76.0	0.176	3.78	5.59	8.1
(85) Io	123.1	203.1	12.0	0.19	2.14	2.65	352.4	0.228	3.17	4.32	7.6
(850) Altona	134.5	121.2	15.5	0.12	2.63	3.00	53.7	0.190	3.38	5.20	9.7
(859) Bouzareah	18.7	35.8	13.5	0.11	2.89	3.23	81.4	0.170	3.57	5.80	9.7
(86) Semele	308.8	86.1	4.8	0.21	2.45	3.11	171.9	0.180	3.77	5.48	8.5
(861) Aida	193.8	115.0	8.0	0.10	2.82	3.14	124.8	0.177	3.46	5.56	9.7
(863) Benkoela	95.7	116.9	25.4	0.03	3.11	3.20	53.0	0.172	3.29	5.73	9.0
(866) Fatme	259.5	91.3	8.6	0.05	2.95	3.12	148.5	0.178	3.30	5.52	9.6
(87) Sylvia	263.6	73.1	10.9	0.09	3.16	3.48	301.1	0.152	3.80	6.49	6.9
(88) Thisbe	35.9	276.7	5.2	0.16	2.32	2.77	195.5	0.214	3.22	4.61	7.0
(886) Washingtonia	301.8	58.9	16.8	0.27	2.32	3.17	217.6	0.174	4.03	5.65	9.3
(888) Parysatis	297.5	124.2	13.8	0.19	2.19	2.71	65.6	0.221	3.23	4.46	9.5
(89) Julia	45.5	311.6	16.1	0.18	2.08	2.55	255.4	0.242	3.02	4.07	6.6
(892) Seeligeria	287.4	175.9	21.3	0.10	2.90	3.23	83.4	0.170	3.56	5.81	9.7
(893) Leopoldina	223.1	145.1	17.0	0.15	2.59	3.05	32.2	0.185	3.51	5.33	9.5
(894) Erda	115.3	190.6	12.7	0.11	2.78	3.12	260.7	0.179	3.47	5.52	9.6
(895) Helio	178.1	264.7	26.1	0.15	2.74	3.20	241.2	0.172	3.67	5.73	8.4
(9) Metis	5.9	68.9	5.6	0.12	2.09	2.39	10.0	0.267	2.68	3.69	6.3
(90) Antiope	244.9	70.0	2.2	0.17	2.63	3.15	328.9	0.176	3.67	5.59	8.3
(906) Repsolda	295.2	40.2	11.8	0.09	2.65	2.89	0.0	0.200	3.14	4.92	9.4
(909) Ulla	233.4	146.4	18.8	0.09	3.23	3.55	332.9	0.148	3.87	6.68	8.9
(91) Aegina	72.7	10.7	2.1	0.11	2.31	2.59	291.9	0.236	2.87	4.17	8.8
(912) Maritima	88.9	34.0	18.3	0.18	2.58	3.13	282.2	0.178	3.68	5.55	9.3
(914) Palisana	49.1	255.8	25.2	0.21	1.93	2.46	71.2	0.256	2.99	3.85	8.8
(92) Undina	239.5	101.6	9.9	0.10	2.86	3.19	6.1	0.173	3.52	5.69	6.6
(924) Toni	218.9	150.5	9.0	0.16	2.48	2.94	83.0	0.196	3.40	5.03	9.4
(925) Alphonsina	201.3	299.6	21.1	0.08	2.49	2.70	251.3	0.222	2.91	4.44	8.3
(927) Ratisbona	169.8	7.8	14.6	0.09	2.95	3.23	211.1	0.170	3.50	5.79	9.5
(93) Minerva	274.5	4.1	8.6	0.14	2.37	2.76	262.0	0.215	3.14	4.58	8.0
(931) Whittemora	315.2	111.3	11.5	0.23	2.45	3.18	96.3	0.174	3.90	5.67	9.3
(94) Aurora	60.8	2.6	8.0	0.09	2.87	3.16	132.7	0.175	3.45	5.62	7.6
(940) Kordula	280.9	66.8	6.2	0.17	2.79	3.37	181.0	0.159	3.96	6.20	9.6
(95) Arethusa	154.2	243.0	13.0	0.15	2.60	3.06	250.2	0.184	3.53	5.36	8.1
(952) Caia	354.9	18.6	10.0	0.25	2.26	2.99	123.6	0.191	3.73	5.17	9.4
(96) Aegle	208.9	321.6	16.0	0.14	2.63	3.05	279.0	0.185	3.48	5.33	7.7
(97) Klotho	268.7	159.7	11.8	0.25	1.99	2.67	85.0	0.226	3.35	4.37	7.6
(972) Cohnia	93.8	281.5	8.4	0.23	2.34	3.06	294.2	0.184	3.77	5.34	9.6
(976) Benjamina	318.8	243.8	7.7	0.10	2.88	3.20	163.5	0.172	3.53	5.73	9.2
(977) Philippa	73.1	75.8	15.2	0.03	3.03	3.12	104.2	0.179	3.20	5.50	9.7
(979) Ilsewa	115.0	230.6	10.1	0.14	2.73	3.16	237.9	0.176	3.59	5.61	9.7
(98) Ianthe	158.7	354.0	15.6	0.19	2.19	2.69	262.0	0.224	3.19	4.41	8.8
(980) Anacostia	70.1	285.8	15.9	0.20	2.18	2.74	317.5	0.217	3.30	4.53	7.8
(983) Gunila	347.9	250.7	14.9	0.09	2.87	3.16	324.2	0.175	3.46	5.62	9.6
(984) Gretia	55.5	314.2	9.1	0.20	2.25	2.80	341.2	0.210	3.36	4.69	9.0
(986) Amelia	265.8	92.6	14.8	0.20	2.50	3.13	321.8	0.178	3.77	5.55	9.4
(987) Wallia	16.3	322.7	8.9	0.24	2.40	3.14	322.2	0.177	3.88	5.56	9.5
(99) Dike	195.4	41.5	13.8	0.19	2.15	2.67	18.2	0.227	3.18	4.35	9.4
